gasStationID,ddName_01,municipalityName_01,KOD_01,KOD_11,ddName_11,dd_population_11,municipalityCode_11,municipalityName_11,lat_11,lon_11,municipality_population_11,KOD_21,ddName_21,dd_population_21,municipalityCode_21,municipalityName_21,municipality_population_21
2575,Δ.Δ. Νεμέας,ΔΗΜΟΣ ΝΕΜΕΑΣ,15080100,42040001,Δημοτική Κοινότητα Νεμέας,3781,4204,Δήμος Νεμέας,37.8199723454,22.6603418272,6352,42040001,Δημοτική Κοινότητα Νεμέας,3505,4204,ΔΗΜΟΣ ΝΕΜΕΑΣ,5713
3671,Δ.Δ. Νεμέας,ΔΗΜΟΣ ΝΕΜΕΑΣ,15080100,42040001,Δημοτική Κοινότητα Νεμέας,3781,4204,Δήμος Νεμέας,37.8199723454,22.6603418272,6352,42040001,Δημοτική Κοινότητα Νεμέας,3505,4204,ΔΗΜΟΣ ΝΕΜΕΑΣ,5713
3672,Δ.Δ. Νεμέας,ΔΗΜΟΣ ΝΕΜΕΑΣ,15080100,42040001,Δημοτική Κοινότητα Νεμέας,3781,4204,Δήμος Νεμέας,37.8199723454,22.6603418272,6352,42040001,Δημοτική Κοινότητα Νεμέας,3505,4204,ΔΗΜΟΣ ΝΕΜΕΑΣ,5713
11511,Δ.Δ. Νεμέας,ΔΗΜΟΣ ΝΕΜΕΑΣ,15080100,42040001,Δημοτική Κοινότητα Νεμέας,3781,4204,Δήμος Νεμέας,37.8199723454,22.6603418272,6352,42040001,Δημοτική Κοινότητα Νεμέας,3505,4204,ΔΗΜΟΣ ΝΕΜΕΑΣ,5713
8003,Δ.Δ. Νεμέας,ΔΗΜΟΣ ΝΕΜΕΑΣ,15080100,42040001,Δημοτική Κοινότητα Νεμέας,3781,4204,Δήμος Νεμέας,37.8199723454,22.6603418272,6352,42040001,Δημοτική Κοινότητα Νεμέας,3505,4204,ΔΗΜΟΣ ΝΕΜΕΑΣ,5713
4688,Δ.Δ. Νεμέας,ΔΗΜΟΣ ΝΕΜΕΑΣ,15080100,42040001,Δημοτική Κοινότητα Νεμέας,3781,4204,Δήμος Νεμέας,37.8199723454,22.6603418272,6352,42040001,Δημοτική Κοινότητα Νεμέας,3505,4204,ΔΗΜΟΣ ΝΕΜΕΑΣ,5713
14175,Δ.Δ. Νεμέας,ΔΗΜΟΣ ΝΕΜΕΑΣ,15080100,42040001,Δημοτική Κοινότητα Νεμέας,3781,4204,Δήμος Νεμέας,37.8199723454,22.6603418272,6352,42040001,Δημοτική Κοινότητα Νεμέας,3505,4204,ΔΗΜΟΣ ΝΕΜΕΑΣ,5713
4247,Δ.Δ. Νεμέας,ΔΗΜΟΣ ΝΕΜΕΑΣ,15080100,42040001,Δημοτική Κοινότητα Νεμέας,3781,4204,Δήμος Νεμέας,37.8199723454,22.6603418272,6352,42040001,Δημοτική Κοινότητα Νεμέας,3505,4204,ΔΗΜΟΣ ΝΕΜΕΑΣ,5713
11028,Δ.Δ. Νεμέας,ΔΗΜΟΣ ΝΕΜΕΑΣ,15080100,42040001,Δημοτική Κοινότητα Νεμέας,3781,4204,Δήμος Νεμέας,37.8199723454,22.6603418272,6352,42040001,Δημοτική Κοινότητα Νεμέας,3505,4204,ΔΗΜΟΣ ΝΕΜΕΑΣ,5713
2576,Δ.Δ. Μελισσίου,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ,15091500,42050115,Τοπική Κοινότητα Μελισσίου,918,4205,Δήμος Ξυλοκάστρου - Ευρωστίνης,38.0453347237,22.6803575558,17319,42050115,Δημοτική Κοινότητα Μελισσίου,781,4205,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ,15570
1567,Δ.Δ. Μελισσίου,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ,15091500,42050115,Τοπική Κοινότητα Μελισσίου,918,4205,Δήμος Ξυλοκάστρου - Ευρωστίνης,38.0453347237,22.6803575558,17319,42050115,Δημοτική Κοινότητα Μελισσίου,781,4205,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ,15570
10469,Δ.Δ. Ξυλοκάστρου,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ,15090100,42050101,Δημοτική Κοινότητα Ξυλοκάστρου,5573,4205,Δήμος Ξυλοκάστρου - Ευρωστίνης,38.0745787505,22.6271615988,17319,42050101,Δημοτική Κοινότητα Ξυλοκάστρου,5601,4205,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ,15570
9779,Δ.Δ. Ξυλοκάστρου,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ,15090100,42050101,Δημοτική Κοινότητα Ξυλοκάστρου,5573,4205,Δήμος Ξυλοκάστρου - Ευρωστίνης,38.0745787505,22.6271615988,17319,42050101,Δημοτική Κοινότητα Ξυλοκάστρου,5601,4205,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ,15570
7913,Δ.Δ. Ξυλοκάστρου,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ,15090100,42050101,Δημοτική Κοινότητα Ξυλοκάστρου,5573,4205,Δήμος Ξυλοκάστρου - Ευρωστίνης,38.0745787505,22.6271615988,17319,42050101,Δημοτική Κοινότητα Ξυλοκάστρου,5601,4205,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ,15570
1566,Δ.Δ. Ξυλοκάστρου,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ,15090100,42050101,Δημοτική Κοινότητα Ξυλοκάστρου,5573,4205,Δήμος Ξυλοκάστρου - Ευρωστίνης,38.0745787505,22.6271615988,17319,42050101,Δημοτική Κοινότητα Ξυλοκάστρου,5601,4205,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ,15570
9046,Δ.Δ. Ξυλοκάστρου,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ,15090100,42050101,Δημοτική Κοινότητα Ξυλοκάστρου,5573,4205,Δήμος Ξυλοκάστρου - Ευρωστίνης,38.0745787505,22.6271615988,17319,42050101,Δημοτική Κοινότητα Ξυλοκάστρου,5601,4205,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ,15570
12595,Δ.Δ. Ξυλοκάστρου,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ,15090100,42050101,Δημοτική Κοινότητα Ξυλοκάστρου,5573,4205,Δήμος Ξυλοκάστρου - Ευρωστίνης,38.0745787505,22.6271615988,17319,42050101,Δημοτική Κοινότητα Ξυλοκάστρου,5601,4205,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ,15570
12986,Δ.Δ. Πιτσών,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ,15092100,42050121,Τοπική Κοινότητα Πιτσών,662,4205,Δήμος Ξυλοκάστρου - Ευρωστίνης,38.1050220876,22.5376042561,17319,42050121,Δημοτική Κοινότητα Πιτσών,491,4205,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ,15570
4249,Δ.Δ. Ρεθίου,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ,15092200,42050122,Τοπική Κοινότητα Ρεθίου,201,4205,Δήμος Ξυλοκάστρου - Ευρωστίνης,38.0184163569,22.5018227489,17319,42050122,Δημοτική Κοινότητα Ρεθίου,110,4205,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ,15570
13351,Δ.Δ. Ρίζης,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ,15092300,42050123,Τοπική Κοινότητα Ρίζης,428,4205,Δήμος Ξυλοκάστρου - Ευρωστίνης,38.041915767,22.5826181079,17319,42050123,Δημοτική Κοινότητα Ρίζης,295,4205,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ,15570
12775,Δ.Δ. Ρίζης,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ,15092300,42050123,Τοπική Κοινότητα Ρίζης,428,4205,Δήμος Ξυλοκάστρου - Ευρωστίνης,38.041915767,22.5826181079,17319,42050123,Δημοτική Κοινότητα Ρίζης,295,4205,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ,15570
13934,Δ.Δ. Αθικίων,ΔΗΜΟΣ ΣΑΡΩΝΙΚΟΥ,15100100,42010301,Δημοτική Κοινότητα Αθικίων,2032,4201,Δήμος Κορινθίων,37.8169585307,22.9290346761,57833,42010301,Δημοτική Κοινότητα Αθικίων,1942,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
2577,Δ.Δ. Γαλατακίου,ΔΗΜΟΣ ΣΑΡΩΝΙΚΟΥ,15100300,42010303,Δημοτική Κοινότητα Γαλατακίου,2481,4201,Δήμος Κορινθίων,37.8452695047,22.9989577027,57833,42010303,Δημοτική Κοινότητα Γαλατακίου,2248,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
12244,Δ.Δ. Γαλατακίου,ΔΗΜΟΣ ΣΑΡΩΝΙΚΟΥ,15100300,42010303,Δημοτική Κοινότητα Γαλατακίου,2481,4201,Δήμος Κορινθίων,37.8452695047,22.9989577027,57833,42010303,Δημοτική Κοινότητα Γαλατακίου,2248,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
12548,Δ.Δ. Γαλατακίου,ΔΗΜΟΣ ΣΑΡΩΝΙΚΟΥ,15100300,42010303,Δημοτική Κοινότητα Γαλατακίου,2481,4201,Δήμος Κορινθίων,37.8452695047,22.9989577027,57833,42010303,Δημοτική Κοινότητα Γαλατακίου,2248,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
10381,Δ.Δ. Γαλατακίου,ΔΗΜΟΣ ΣΑΡΩΝΙΚΟΥ,15100300,42010303,Δημοτική Κοινότητα Γαλατακίου,2481,4201,Δήμος Κορινθίων,37.8452695047,22.9989577027,57833,42010303,Δημοτική Κοινότητα Γαλατακίου,2248,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
1570,Δ.Δ. Κάτω Διμηνιού,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15110500,42060105,Τοπική Κοινότητα Κάτω Διμηνιού,1239,4206,Δήμος Σικυωνίων,38.0255077797,22.7294461977,22688,42060105,Δημοτική Κοινότητα Διμηνιού,523,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
285,Δ.Δ. Κλημεντίου,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15110600,42060106,Τοπική Κοινότητα Κλημεντίου,352,4206,Δήμος Σικυωνίων,37.9579929212,22.5622352014,22688,42060106,Δημοτική Κοινότητα Κάτω Διμηνιού,1242,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
12027,Δ.Δ. Κρυονερίου,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15110700,42060107,Τοπική Κοινότητα Κρυονερίου,863,4206,Δήμος Σικυωνίων,37.9593060558,22.6348055829,22688,42060107,Δημοτική Κοινότητα Κλημεντίου,143,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
14276,Δ.Δ. Μουλκίου,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15111100,42060111,Τοπική Κοινότητα Μουλκίου,1419,4206,Δήμος Σικυωνίων,37.99161,22.72541,22688,42060111,Δημοτική Κοινότητα Μικρού Βάλτου,173,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
13244,Δ.Δ. Μουλκίου,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15111100,42060111,Τοπική Κοινότητα Μουλκίου,1419,4206,Δήμος Σικυωνίων,37.99161,22.72541,22688,42060111,Δημοτική Κοινότητα Μικρού Βάλτου,173,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
3674,Δ.Δ. Μουλκίου,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15111100,42060111,Τοπική Κοινότητα Μουλκίου,1419,4206,Δήμος Σικυωνίων,37.99161,22.72541,22688,42060111,Δημοτική Κοινότητα Μικρού Βάλτου,173,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
10377,"Δ.Δ. Σικυώνος (έδρα Κίατο,το)",ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15110100,42060101,Δημοτική Κοινότητα Σικυώνος,9736,4206,Δήμος Σικυωνίων,38.0115942335,22.7467566071,22688,42060101,Δημοτική Κοινότητα Σικυώνος - Κιάτου,9907,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
284,"Δ.Δ. Σικυώνος (έδρα Κίατο,το)",ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15110100,42060101,Δημοτική Κοινότητα Σικυώνος,9736,4206,Δήμος Σικυωνίων,38.0115942335,22.7467566071,22688,42060101,Δημοτική Κοινότητα Σικυώνος - Κιάτου,9907,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
12198,"Δ.Δ. Σικυώνος (έδρα Κίατο,το)",ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15110100,42060101,Δημοτική Κοινότητα Σικυώνος,9736,4206,Δήμος Σικυωνίων,38.0115942335,22.7467566071,22688,42060101,Δημοτική Κοινότητα Σικυώνος - Κιάτου,9907,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
1568,"Δ.Δ. Σικυώνος (έδρα Κίατο,το)",ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15110100,42060101,Δημοτική Κοινότητα Σικυώνος,9736,4206,Δήμος Σικυωνίων,38.0115942335,22.7467566071,22688,42060101,Δημοτική Κοινότητα Σικυώνος - Κιάτου,9907,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
12111,"Δ.Δ. Σικυώνος (έδρα Κίατο,το)",ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15110100,42060101,Δημοτική Κοινότητα Σικυώνος,9736,4206,Δήμος Σικυωνίων,38.0115942335,22.7467566071,22688,42060101,Δημοτική Κοινότητα Σικυώνος - Κιάτου,9907,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
12119,"Δ.Δ. Σικυώνος (έδρα Κίατο,το)",ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15110100,42060101,Δημοτική Κοινότητα Σικυώνος,9736,4206,Δήμος Σικυωνίων,38.0115942335,22.7467566071,22688,42060101,Δημοτική Κοινότητα Σικυώνος - Κιάτου,9907,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
1569,"Δ.Δ. Σικυώνος (έδρα Κίατο,το)",ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15110100,42060101,Δημοτική Κοινότητα Σικυώνος,9736,4206,Δήμος Σικυωνίων,38.0115942335,22.7467566071,22688,42060101,Δημοτική Κοινότητα Σικυώνος - Κιάτου,9907,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
4689,Δ.Δ. Σουλίου,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15111600,42060116,Τοπική Κοινότητα Σουλίου,432,4206,Δήμος Σικυωνίων,37.9835981792,22.6410155584,22688,42060116,Δημοτική Κοινότητα Σουλίου,434,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
14231,Δ.Δ. Σουλίου,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,15111600,42060116,Τοπική Κοινότητα Σουλίου,432,4206,Δήμος Σικυωνίων,37.9835981792,22.6410155584,22688,42060116,Δημοτική Κοινότητα Σουλίου,434,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
12957,Δ.Δ. Σοφικού,ΔΗΜΟΣ ΣΟΛΥΓΕΙΑΣ,15120100,42010401,Δημοτική Κοινότητα Σοφικού,2015,4201,Δήμος Κορινθίων,37.7917391847,23.0495322088,57833,42010401,Δημοτική Κοινότητα Σοφικού,1287,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
12551,Δ.Δ. Σοφικού,ΔΗΜΟΣ ΣΟΛΥΓΕΙΑΣ,15120100,42010401,Δημοτική Κοινότητα Σοφικού,2015,4201,Δήμος Κορινθίων,37.7917391847,23.0495322088,57833,42010401,Δημοτική Κοινότητα Σοφικού,1287,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
12570,Δ.Δ. Σοφικού,ΔΗΜΟΣ ΣΟΛΥΓΕΙΑΣ,15120100,42010401,Δημοτική Κοινότητα Σοφικού,2015,4201,Δήμος Κορινθίων,37.7917391847,23.0495322088,57833,42010401,Δημοτική Κοινότητα Σοφικού,1287,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
8054,Δ.Δ. Καλιανών,ΔΗΜΟΣ ΣΤΥΜΦΑΛΙΑΣ,15130100,42060201,Τοπική Κοινότητα Καλιανών,173,4206,Δήμος Σικυωνίων,37.887880269,22.4908861542,22688,42060201,Δημοτική Κοινότητα Καλιανών,127,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
13226,Δ.Δ. Καλιανών,ΔΗΜΟΣ ΣΤΥΜΦΑΛΙΑΣ,15130100,42060201,Τοπική Κοινότητα Καλιανών,173,4206,Δήμος Σικυωνίων,37.887880269,22.4908861542,22688,42060201,Δημοτική Κοινότητα Καλιανών,127,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
2578,Δ.Δ. Κυλλήνης,ΔΗΜΟΣ ΣΤΥΜΦΑΛΙΑΣ,15130700,42060207,Τοπική Κοινότητα Κυλλήνης,115,4206,Δήμος Σικυωνίων,37.8946400592,22.4680876639,22688,42060207,Δημοτική Κοινότητα Κυλλήνης,90,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
9344,Δ.Δ. Αγίου Βασιλείου,ΔΗΜΟΣ ΤΕΝΕΑΣ,15140300,42010503,Τοπική Κοινότητα Αγίου Βασιλείου,1251,4201,Δήμος Κορινθίων,37.7911878755,22.8006697573,57833,42010503,Δημοτική Κοινότητα Αγίου Βασιλείου,1025,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
2579,Δ.Δ. Αγίου Βασιλείου,ΔΗΜΟΣ ΤΕΝΕΑΣ,15140300,42010503,Τοπική Κοινότητα Αγίου Βασιλείου,1251,4201,Δήμος Κορινθίων,37.7911878755,22.8006697573,57833,42010503,Δημοτική Κοινότητα Αγίου Βασιλείου,1025,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
12696,Δ.Δ. Αγίου Βασιλείου,ΔΗΜΟΣ ΤΕΝΕΑΣ,15140300,42010503,Τοπική Κοινότητα Αγίου Βασιλείου,1251,4201,Δήμος Κορινθίων,37.7911878755,22.8006697573,57833,42010503,Δημοτική Κοινότητα Αγίου Βασιλείου,1025,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
286,Δ.Δ. Κλένιας,ΔΗΜΟΣ ΤΕΝΕΑΣ,15140400,42010504,Τοπική Κοινότητα Κλένιας,775,4201,Δήμος Κορινθίων,37.7843220644,22.8601889982,57833,42010504,Δημοτική Κοινότητα Κλένιας,658,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
3675,Δ.Δ. Κλένιας,ΔΗΜΟΣ ΤΕΝΕΑΣ,15140400,42010504,Τοπική Κοινότητα Κλένιας,775,4201,Δήμος Κορινθίων,37.7843220644,22.8601889982,57833,42010504,Δημοτική Κοινότητα Κλένιας,658,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
1571,Δ.Δ. Κουταλά,ΔΗΜΟΣ ΤΕΝΕΑΣ,15140500,42010505,Τοπική Κοινότητα Κουταλά,727,4201,Δήμος Κορινθίων,37.8263121007,22.8422721546,57833,42010505,Δημοτική Κοινότητα Κουταλά,578,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
11166,Δ.Δ. Χιλιομοδίου,ΔΗΜΟΣ ΤΕΝΕΑΣ,15140100,42010501,Τοπική Κοινότητα Χιλιομοδίου,1686,4201,Δήμος Κορινθίων,37.8084528609,22.8679476546,57833,42010501,Δημοτική Κοινότητα Χιλιομοδίου,1510,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
8334,Δ.Δ. Χιλιομοδίου,ΔΗΜΟΣ ΤΕΝΕΑΣ,15140100,42010501,Τοπική Κοινότητα Χιλιομοδίου,1686,4201,Δήμος Κορινθίων,37.8084528609,22.8679476546,57833,42010501,Δημοτική Κοινότητα Χιλιομοδίου,1510,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
10183,Δ.Δ. Χιλιομοδίου,ΔΗΜΟΣ ΤΕΝΕΑΣ,15140100,42010501,Τοπική Κοινότητα Χιλιομοδίου,1686,4201,Δήμος Κορινθίων,37.8084528609,22.8679476546,57833,42010501,Δημοτική Κοινότητα Χιλιομοδίου,1510,4201,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,55941
3676,Δ.Δ. Μεσινού,ΔΗΜΟΣ ΦΕΝΕΟΥ,15150500,42060305,Τοπική Κοινότητα Μεσινού,221,4206,Δήμος Σικυωνίων,37.9055095681,22.3311286936,22688,42060305,Δημοτική Κοινότητα Μεσινού,285,4206,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,21187
1895,Δ.Δ. Αιγιάλης,ΔΗΜΟΣ ΑΜΟΡΓΟΥ,82020200,67010002,Τοπική Κοινότητα Αιγιάλης,511,6701,Δήμος Αμοργού,36.9041366574,25.9964212426,1950,67010002,Δημοτική Κοινότητα Αιγιάλης,536,6701,ΔΗΜΟΣ ΑΜΟΡΓΟΥ,1961
1894,Δ.Δ. Αμοργού,ΔΗΜΟΣ ΑΜΟΡΓΟΥ,82020100,67010001,Τοπική Κοινότητα Αμοργού,409,6701,Δήμος Αμοργού,36.8285608841,25.8973762516,1950,67010001,Δημοτική Κοινότητα Αμοργού,446,6701,ΔΗΜΟΣ ΑΜΟΡΓΟΥ,1961
10480,Δ.Δ. Άνδρου,ΔΗΜΟΣ ΑΝΔΡΟΥ,82030100,59010101,Δημοτική Κοινότητα Άνδρου,1645,5901,Δήμος Άνδρου,37.8355150523,24.9362694114,9128,59010101,Δημοτική Κοινότητα Άνδρου,1774,5901,ΔΗΜΟΣ ΑΝΔΡΟΥ,8826
4000,Δ.Δ. Άνδρου,ΔΗΜΟΣ ΑΝΔΡΟΥ,82030100,59010101,Δημοτική Κοινότητα Άνδρου,1645,5901,Δήμος Άνδρου,37.8355150523,24.9362694114,9128,59010101,Δημοτική Κοινότητα Άνδρου,1774,5901,ΔΗΜΟΣ ΑΝΔΡΟΥ,8826
12217,Δ.Δ. Άνδρου,ΔΗΜΟΣ ΑΝΔΡΟΥ,82030100,59010101,Δημοτική Κοινότητα Άνδρου,1645,5901,Δήμος Άνδρου,37.8355150523,24.9362694114,9128,59010101,Δημοτική Κοινότητα Άνδρου,1774,5901,ΔΗΜΟΣ ΑΝΔΡΟΥ,8826
13917,Δ.Δ. Άνδρου,ΔΗΜΟΣ ΑΝΔΡΟΥ,82030100,59010101,Δημοτική Κοινότητα Άνδρου,1645,5901,Δήμος Άνδρου,37.8355150523,24.9362694114,9128,59010101,Δημοτική Κοινότητα Άνδρου,1774,5901,ΔΗΜΟΣ ΑΝΔΡΟΥ,8826
13949,Δ.Δ. Άνδρου,ΔΗΜΟΣ ΑΝΔΡΟΥ,82030100,59010101,Δημοτική Κοινότητα Άνδρου,1645,5901,Δήμος Άνδρου,37.8355150523,24.9362694114,9128,59010101,Δημοτική Κοινότητα Άνδρου,1774,5901,ΔΗΜΟΣ ΑΝΔΡΟΥ,8826
3995,Δ.Δ. Άνδρου,ΔΗΜΟΣ ΑΝΔΡΟΥ,82030100,59010101,Δημοτική Κοινότητα Άνδρου,1645,5901,Δήμος Άνδρου,37.8355150523,24.9362694114,9128,59010101,Δημοτική Κοινότητα Άνδρου,1774,5901,ΔΗΜΟΣ ΑΝΔΡΟΥ,8826
3997,Δ.Δ. Άνδρου,ΔΗΜΟΣ ΑΝΔΡΟΥ,82030100,59010101,Δημοτική Κοινότητα Άνδρου,1645,5901,Δήμος Άνδρου,37.8355150523,24.9362694114,9128,59010101,Δημοτική Κοινότητα Άνδρου,1774,5901,ΔΗΜΟΣ ΑΝΔΡΟΥ,8826
3999,Δ.Δ. Λαμύρων,ΔΗΜΟΣ ΑΝΔΡΟΥ,82030400,59010104,Τοπική Κοινότητα Λαμύρων,377,5901,Δήμος Άνδρου,37.8268965586,24.9098212138,9128,59010104,Δημοτική Κοινότητα Λαμύρων,329,5901,ΔΗΜΟΣ ΑΝΔΡΟΥ,8826
3998,Δ.Δ. Λαμύρων,ΔΗΜΟΣ ΑΝΔΡΟΥ,82030400,59010104,Τοπική Κοινότητα Λαμύρων,377,5901,Δήμος Άνδρου,37.8268965586,24.9098212138,9128,59010104,Δημοτική Κοινότητα Λαμύρων,329,5901,ΔΗΜΟΣ ΑΝΔΡΟΥ,8826
4001,Δ.Δ. Άνω Σύρου,ΔΗΜΟΣ ΑΝΩ ΣΥΡΟΥ,82040100,58010201,Δημοτική Κοινότητα Άνω Σύρου,2078,5801,Δήμος Σύρου - Ερμούπολης,37.45025,24.93585,21475,58010201,Δημοτική Κοινότητα Άνω Σύρου,1856,5801,ΔΗΜΟΣ ΣΥΡΟΥ - ΕΡΜΟΥΠΟΛΗΣ,21124
13275,Δ.Δ. Άνω Σύρου,ΔΗΜΟΣ ΑΝΩ ΣΥΡΟΥ,82040100,58010201,Δημοτική Κοινότητα Άνω Σύρου,2078,5801,Δήμος Σύρου - Ερμούπολης,37.45025,24.93585,21475,58010201,Δημοτική Κοινότητα Άνω Σύρου,1856,5801,ΔΗΜΟΣ ΣΥΡΟΥ - ΕΡΜΟΥΠΟΛΗΣ,21124
1896,Δ.Δ. Άνω Σύρου,ΔΗΜΟΣ ΑΝΩ ΣΥΡΟΥ,82040100,58010201,Δημοτική Κοινότητα Άνω Σύρου,2078,5801,Δήμος Σύρου - Ερμούπολης,37.45025,24.93585,21475,58010201,Δημοτική Κοινότητα Άνω Σύρου,1856,5801,ΔΗΜΟΣ ΣΥΡΟΥ - ΕΡΜΟΥΠΟΛΗΣ,21124
839,Δ.Δ. Άνω Σύρου,ΔΗΜΟΣ ΑΝΩ ΣΥΡΟΥ,82040100,58010201,Δημοτική Κοινότητα Άνω Σύρου,2078,5801,Δήμος Σύρου - Ερμούπολης,37.45025,24.93585,21475,58010201,Δημοτική Κοινότητα Άνω Σύρου,1856,5801,ΔΗΜΟΣ ΣΥΡΟΥ - ΕΡΜΟΥΠΟΛΗΣ,21124
